Time stamp,Manual Mode active,Automatic Mode active,Docking Mode active,PLC fault active,PLC warning Active,Safety circuit closed,LED Active,LED RGB Strip left - red,LED RGB Strip right - red,LED RGB Strip left - green,LED RGB Strip right - green,LED RGB Strip left - blue,LED RGB Strip right - blue,LED status - active mode,ActualSpeed_L,ActualSpeed_R,Momentary current consumption mA,Battery cell voltage,Momentary energy consumption mWh,State Of Charge,Total energy consumption uWh,On route status,X-coordinate,Y-coordinate,Heading,Position confidence,Speed,Going to ID,Target reached,Current segment
2025-01-17 10:51:42.851257,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4789,44189,2114,60,864483.3750000000,1,-2.3798780441,21.8449974060,1.5890522003,98,0.0000000000,2,1,210
2025-01-17 10:51:43.386800,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4751,44189,2111,60,864515.0625000000,1,-2.3798780441,21.8449974060,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:51:43.916786,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4742,44189,2102,60,864546.0625000000,1,-2.3798780441,21.8449974060,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:51:44.450989,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4787,44189,2112,60,864577.1250000000,1,-2.3798780441,21.8449974060,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:51:44.996762,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4741,44189,2096,60,864609.3125000000,1,-2.3798780441,21.8449974060,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:51:45.526826,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4744,44189,2099,60,864640.3750000000,1,-2.3798780441,21.8449974060,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:51:46.667870,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4764,44189,2095,60,864672.0000000000,1,-2.3798780441,21.8449974060,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:51:46.606805,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4789,44189,2116,60,864703.7500000000,1,-2.3798780441,21.8475971222,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:51:47.136768,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4787,44189,2115,60,864734.8125000000,1,-2.3798780441,21.8449974060,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:51:47.686784,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4789,44189,2116,60,864767.0625000000,1,-2.3798780441,21.8475971222,1.5890522003,99,0.0000000000,2,1,210
